"";"OBJECTID";"GEMEINDE_ID";"dom_min";"dom_mean";"dom_sd";"dom_max";"n_outliers";"a_total";"a_aspect_N";"a_aspect_NO";"a_aspect_O";"a_aspect_SO";"a_aspect_S";"a_aspect_SW";"a_aspect_W";"a_aspect_NW";"a_flat";"a_inclined";"a_nicht";"a_wenig_2020";"a_wenig_2040";"a_geeignet";"a_gut";"a_sehr_gut";"a_ausgezeichnet";"glo_total";"glo_flat";"glo_inclined";"ertrag_PV";"ertrag_ST"
"2";2493811;"61760";464,754608154297;465,925203959147;0,604021570669002;467,368377685547;0;48,0832648223337;16,5634727971931;2,07017769476254;5,33435804161769;2,7118114903604;19,3511598952031;0;0;2,05228490319679;2,00763374368172;46,0756310786519;4,8430441043195;3,36863648538418;8,31397828745485;8,93141381064305;13,2811919743365;7,13717801856781;2,20782214162779;44010,7161190772;2255,99133219065;41754,7247868866;10334,8634645742;15420,7360510707
"3";2493815;"61760";401,605010986328;404,396287936609;0,932872008492594;405,658630371094;0;138,234998003961;2,53548143689938;23,2741344138015;38,3364216879505;17,4046638900972;4,69139989037851;28,5010813432715;16,5473930738176;6,94442226774516;3,01063069188408;135,224367312077;0;14,5618855849218;1,34069806895793;31,5532086694707;28,3288823607621;50,3528004409374;12,0975228789114;149525,256548498;3652,99357605031;145872,262972447;35550,8790093893;53055,1996036064
"4";2493818;"61760";380,896301269531;383,98794905102;1,70882727976881;388,831604003906;13;173,651264424721;32,4448315118028;18,7918202381257;36,1531366977762;7,50747840537102;8,74186319335164;9,85869922702767;47,0947827467621;13,0586524045039;3,01034979037907;170,640914634342;28,2020106804162;23,459784411259;29,5266225131574;45,5268696095292;25,2181644764825;12,8904261371418;8,82738659673496;144154,812123203;3515,53614208794;140639,275981115;33554,2123920196;50060,1263886322
"5";2493819;"61760";426,039001464844;427,665387127851;0,876560662133282;428,785034179688;0;47,932013669943;8,56286257090304;7,71027247774559;5,02647948127695;0;0;0;25,3321300934748;1,30026904654262;2,01206965063384;45,9199440193091;0;7,7407001628014;3,91954575648307;5,20087554415781;24,5314934221685;6,53939878433218;0;47492,8029211508;2519,39191753402;44973,4110036168;11194,5172602196;16704,3359056556
"6";2493822;"61760";425,989868164062;429,14594618655;1,23294836963302;431,76123046875;0;239,95422586877;12,1046038744328;20,2212084901837;45,9506376492252;22,4741075101668;21,869781368291;18,5544800706436;90,0124377946876;8,76696911113967;8,04945231086175;231,904773557909;3,19055599613581;24,3077631450452;10,0605375559143;36,7176589040076;63,6416192454965;70,3696763491371;31,6664146730338;259255,038611847;9623,4343640287;249631,604247819;61585,2597842422;91907,0621145843
"7";2493823;"61760";427,814849853516;431,26604497038;1,21819828969011;433,122894287109;0;212,356875004832;5,69496909211845;28,3925421336626;24,8227089484562;21,0148190182879;8,37761934610612;73,0513100451651;25,1143642535783;25,8885421674575;5,0363975865117;207,32047741832;0;12,7858528122996;21,5354899519178;16,6392789150283;35,2354329420131;85,5979378570344;40,5628825265389;238054,965663051;6430,43296824006;231624,532694811;56894,3712990173;84913,934503465
"8";2493825;"61760";427,509704589844;430,289147161668;1,40820209220139;432,969085693359;0;280,9329744381;1,18788255951356;3,22126886484855;111,923362681793;6,32453632934254;10,3904668062967;13,3413109694457;128,483192328232;6,0609538986281;3,02852344291829;277,904450995181;0;2,76613605024082;0;6,77711987158328;207,94910046214;37,0783045095702;26,3623135445658;319910,007645389;3824,25695390396;316085,750691485;76137,7769373417;113627,64789378
"9";2493826;"61760";429,552490234375;431,248523288303;0,891422435023808;432,828704833984;0;99,0604843732175;3,70779150951948;19,6263472727672;28,9774955061574;1,0003861309533;1,0595951241124;13,1938762240366;31,4949926056711;0;1,0003861309533;98,0600982422642;0;7,41691284820035;4,15505174711122;32,3268333265234;26,5224809870117;25,2313568440716;3,40784862029928;102904,38154292;1297,50081184643;101606,880731074;24441,066282976;36474,6684139953
"10";2493827;"61760";408,49072265625;410,712274487813;1,17385408219427;415,4951171875;1;559,638502490248;217,351492480542;13,5510381354782;11,4621825840547;14,7511036678796;281,393796759343;4,0832418688189;9,89500715980769;7,15063983432324;19,0956603540378;540,54284213621;2,63722160566853;139,530628003688;19,1045377917908;66,8374247923293;24,5881306879067;28,724632728154;278,215926880711;638124,763032807;23061,2817976393;615063,481235168;150801,454952513;225032,622807917
"11";2493843;"61760";443,539184570312;448,514804669281;1,32720093752523;451,122161865234;1;762,043360696273;110,484693703872;25,6854828300128;140,793353279959;22,3272582944833;182,371861009103;29,109798520727;238,077596852091;13,1933162060251;28,1359508041135;733,90740989216;3,05087628020851;26,1873836144646;5,92524236670017;163,105276688745;234,847908450954;147,659713406118;181,266959889084;858051,510547835;35263,6191797886;822787,891368046;203737,931772821;304047,386742355
"12";2493845;"61760";467,552642822266;469,368880859375;0,860939915041495;471,062561035156;0;158,876212200134;13,9265394103593;18,3836073484572;10,088730667325;22,7867963374298;16,7712171133611;18,2272442046316;38,2363335913798;20,45574352719;5,02714827958136;153,849063920553;7,78767146026086;20,6397106132567;14,2866741935084;50,3171204244631;34,7273414668329;24,1898228408734;6,92787120093856;152125,839019312;5609,33078629541;146516,508233016;35710,3126074936;53283,3800688095
"13";2493846;"61760";424,437652587891;425,956797558328;0,741243278852815;427,345764160156;0;207,013965451435;23,1399898832046;15,9695277565798;40,7647478519645;4,2834003819584;50,7650505002426;7,52023195128519;54,948602237768;9,62241488843172;8,05060982600894;198,963355625426;0;11,6449877662128;0;37,4684367722179;49,6343044422937;47,8377691729945;60,4284672977159;239585,269739707;9815,2421241444;229770,027615563;56532,8193520418;84358,9445964792
"14";2493847;"61760";430,422088623047;436,745558575886;1,81878731068181;439,750366210938;0;234,269181249636;10,0779869236746;4,38174518965778;49,1947806086699;35,6469262198107;13,2279380379862;20,2894437153952;51,6919433578753;49,758417196566;2,00180375610907;232,267377493527;10,4025060197419;38,8044366321469;9,97590773059343;41,8991298093969;20,1296849036772;84,387060177535;28,6704559765443;245529,140234812;2568,42603234018;242960,714202472;58493,1361355014;87296,0995788765
"15";2493848;"61760";430,11669921875;435,14975597789;2,25423592887537;438,818389892578;0;293,962613398387;13,9425738959234;32,7435238597274;35,5602432831078;8,27361217832842;30,7671402404727;68,9368927699106;71,0711114868196;32,6675156840973;8,05928410633033;285,903329292057;12,3600148227739;26,3626972650397;15,4628978576719;64,2695674867261;54,0719944023091;65,2573575343262;56,1780840295405;311282,762016084;9592,87005991959;301689,891956165;74201,4098948758;110740,305423088
"16";2493849;"61760";430,985931396484;432,620129016019;1,02878061899125;435,133972167969;0;157,243869255408;21,9970203606809;13,8414142874191;26,5466927996437;4,70393359597376;39,9592493388027;12,1424530210252;28,7171267861017;9,33597906576063;0;157,243869255408;0;14,8902805685946;1,26358723633368;25,3165872024146;36,2402554191243;23,9482935405399;55,5848652884006;181972,989776337;0;181972,989776337;43182,7526093238;64443,0466303436
"17";2493850;"61760";463,371978759766;470,025763827237;1,53007571094309;472,108795166016;11;352,807693419863;19,6201598772087;38,1671137157019;57,2103395361822;95,7226301565097;12,2987225935342;51,0854656771672;7,69116801317126;71,0120938503879;17,0954417298286;335,712251690035;3,77186306327043;28,1173069961944;10,0460751476988;72,6630011289071;42,9836286605579;68,375137872273;126,850680550962;400988,507496;21241,4732040516;379747,034291948;95366,0627994863;142322,400087236
"18";2493851;"61760";429,077484130859;433,914195873119;1,74217851271568;436,377685546875;0;245,001029410743;8,83937134945779;58,9925101304808;16,3479548163633;3,84315004267171;11,1519132807355;129,050847733744;10,6561322492389;6,11914980805147;3,02005203363364;241,980977377109;7,52344001738783;15,4911134219667;1,38473051212273;44,624603842255;20,5417253413295;62,6853446977466;92,7500715779347;281985,447388593;3854,31506750363;278131,132321089;67163,4893682694;100235,561836582
"19";2493857;"61760";400,788635253906;403,928991630252;1,07023721901005;406,544982910156;0;243,457804178539;5,94284332764222;90,1928960372934;24,5175514462105;5,29888613063994;3,19137119942061;78,6908233629091;24,0801745156407;11,5432581587829;4,02667670923555;239,431127469304;4,61996176851443;33,6965583972216;12,8732084343502;64,4533293249911;29,455109029965;88,1373231489223;10,2223140745748;248034,42082749;5109,00229950554;242925,418527985;58832,783237686;87797,5382832051
"20";2493858;"61760";405,992248535156;409,977640663705;1,29411607805798;411,939727783203;0;125,482378666766;44,0090146977735;0;0;0;66,3200459293885;4,30670391510387;6,03109483260784;4,81551929189233;3,01681321173608;122,46556545503;32,4559075665622;2,40861631792492;9,79836245702118;4,08387949240822;6,6208672059436;9,75540551105093;60,359340115855;128980,954645756;3601,31716002053;125379,637485736;30821,7999072347;46000,9513334188
"21";2493860;"61760";426,759826660156;430,113476736886;1,32094951518999;433,066986083984;0;240,716187544394;19,9314674884893;13,5089395054267;54,4725566986911;10,5858272653142;36,521575435911;33,2472514025865;63,9769549404718;8,47161480750341;3,01023427891986;237,705953265474;12,3561926439448;28,7504111284691;20,3324723834586;39,0287324633032;57,9638601936818;44,9467663166201;37,3377524149164;247224,46019033;3567,06317344846;243657,397016881;58672,9532122297;87559,7081820399
"22";2493864;"61760";468,138824462891;470,448281452155;1,04274340907523;472,450958251953;0;199,036795410386;6,78081779520821;7,05501833058099;17,3647336838583;68,6184923051538;6,60036764914694;14,1741029135185;38,8647574299034;39,5785053030163;4,02292280600124;195,013872604385;0;20,4062106944025;5,06811404769279;39,0058914251477;26,664050837503;53,7857207755526;54,1068076300879;225966,994140553;4972,57263863309;220994,421501919;53695,037315216;80132,4172821992
"23";2493865;"61760";467,192779541016;468,094899080238;0,459334200785173;468,773742675781;0;54,4058034366587;1,06152722071576;0;5,52267274075876;19,6994888133518;1,40694473460379;1,16921398961927;8,05135524478945;17,4946006928199;3,00755076023561;51,3982526764231;0;0;0;7,02328534831505;16,5302613962717;24,015140818593;6,83711587347903;63575,1095062959;3779,14224731878;59795,9672589771;14997,2897488954;22379,048948133
"24";2493866;"61760";469,136138916016;470,556282685182;0,619631347972607;471,88525390625;0;121,623103622962;4,23454054355446;2,01179178647355;22,2303372867674;30,3841816993665;5,47637236735896;7,88341130059463;12,8044875181928;36,5979811206539;5,02966122785087;116,593442395111;0;3,62168944192536;0;18,4338902233028;26,3981459511293;30,6603302863676;42,5090477202371;144207,895000891;6051,53848847513;138156,356512416;34112,6315932257;50905,0982578372
"25";2493868;"61760";467,894195556641;469,457770145301;0,743975122672869;471,093780517578;0;155,42823223799;11,8973052355636;46,2531862184558;2,02142797222773;11,3155476253699;15,0180252928242;17,7216331541145;6,05835907684347;45,1427476625904;4,02870967907966;151,39952255891;0;5,31396572573448;0;61,9203804062839;35,8019870896719;23,5619180525224;28,8299809637769;168177,643162205;4873,2331892328;163304,409972972;39618,8907773028;59118,3979368947
"26";2493869;"61760";425,845520019531;428,903806050618;0,832274471034277;429,528106689453;4;64,5282271855401;6,30315961396398;1,00004721193419;0;14,4853379353532;5,62925229861561;7,95255524956202;3,03010110007582;26,1277737760353;11,054841744385;53,4733854411551;4,52406857922906;5,33865633765354;10,1893720130468;6,32602703460114;7,14631792793706;24,0674328620195;6,93635243105297;65268,5788856197;13649,8494173002;51618,7294683196;15449,121889616;23054,3971082071
"27";2493872;"61760";449,857360839844;450,844695532021;0,472194532063612;451,501251220703;0;253,771034771382;2,1417372596516;2,02466221933472;150,639721962409;1,00039539876441;18,988715108157;3,05478754902475;72,8663520285226;3,05466324551787;35,1696823055165;218,601352465866;0;0;0;1,14158876512238;6,47698868559032;225,090380430751;21,0620768899189;318778,384564406;44297,0335949723;274481,350969434;75374,1766486205;112477,558557628
"28";2493881;"61760";404,178314208984;410,506479507838;1,70544581331678;413,360931396484;6;326,191066881807;123,330168059705;28,1745791336825;12,3680150004407;12,3860623529839;83,3362897510784;8,89093044297572;16,9666712717295;40,7383508692112;6,02786624928928;320,163200632518;72,3346833010181;28,6766495579677;77,7166950754893;18,2930989918256;14,8182585007096;29,9346683591562;84,4170130956403;284873,685697306;7245,47640053914;277628,209296767;66873,5539556974;99782,1100364304
"29";2493884;"61760";408,392242431641;411,973628338719;1,11801420791499;413,688629150391;0;466,921974731249;174,955015721625;6,91612270942903;84,5507787640408;11,2045906340685;92,2880044878517;14,5352657227358;76,0736757965728;6,39852089492592;21,0832037266007;445,838771004648;31,1807812610272;124,316945346883;43,6604939327485;36,2910680800677;89,0616096064879;67,3048951842443;75,1061813197905;450168,595629466;24386,3393365371;425782,256292929;105398,648132507;157259,473445753
"30";2493885;"61760";470,011108398438;472,132685071639;0,89063675214438;473,736480712891;0;152,757918918739;4,57008722283002;5,6215253955962;55,8130107251791;4,27927468012045;7,02284167628497;7,3932753954565;64,6645790958435;3,39332472742829;4,03387307119624;148,724045847543;0;0;3,54096586035751;11,9638730571202;52,5542423029217;66,2733096102755;18,4255280880642;179290,283919085;4971,21410589218;174319,069813193;42457,5409450963;63358,9024633739
"31";2493888;"61760";405,242736816406;408,510451694704;1,20293867961286;410,408966064453;0;158,53507048039;15,8254667526362;15,0931395641558;41,8082412324299;16,223824894661;6,60224565901572;11,7582790346072;44,4724117392509;6,75146160363348;4,01941271374197;154,515657766648;10,6525116865735;32,955628895051;16,8440141236545;20,3224123086513;44,232271739674;26,5663850982422;6,96184662854367;149731,545753072;4886,02806229446;144845,517690777;35535,0316938284;53030,1700675376
"32";2493890;"61760";461,306304931641;463,887486572266;0,734370579625893;465,369110107422;0;175,502897276968;4,71046540047992;1,03229155929059;1,08437689234276;64,5051083233012;3,94172705421496;3,22732782261182;6,63965518785797;90,361945036869;5,01833519317881;170,484562083789;2,65841983515117;14,1062418437481;13,3783114733501;54,4242543815677;8,64750983380137;19,3174747379699;62,97068517138;190723,558912377;6140,72463801548;184582,834274361;44923,2998283963;67033,3670483345
"33";2493892;"61760";467,4228515625;469,924827838766;1,16419701756027;472,121246337891;0;157,66613284506;3,50591516260507;0;6,7827527035969;51,1575245689552;6,36513458280542;2,73446548695383;20,138745022957;66,9815953171864;3,01989049268513;154,646242352375;65,4936364632425;6,05607731660292;13,8341730206744;7,97683418918251;3,53975507911581;53,9904238436607;6,77523293258105;129646,726306069;3122,73236676878;126523,9939393;30218,4684459579;45084,3659068471
"34";2493895;"61760";465,954437255859;468,297693508775;0,870183484166396;469,463470458984;0;86,759172907048;5,84518238207294;27,3356451686727;5,0861409949009;1,24372532633768;11,2840776499357;27,6329152883816;2,33795432276335;5,99353177398312;2,00699312801278;84,7521797790352;1,3425697813782;7,88457969313661;12,822869808641;11,2278101056114;7,895688006709;7,4130584772639;38,172597034308;95390,4921819491;2510,43380987929;92880,0583720698;22650,5817189059;33802,5112908677
"35";2493909;"61760";468,242523193359;470,507991849459;1,09622060093983;472,405242919922;0;89,6335456103635;1,03055456764335;39,5370408131784;1,13148095803073;0;9,97953226814366;36,9256077537145;1,02932924965283;0;0;89,6335456103635;3,40776070140324;4,60314739162012;26,8450823174915;2,59457387161007;3,22751721698481;2,05032408939558;46,9051400218581;95916,0202435015;0;95916,0202435015;22829,1645297033;34070,1636621653
"36";2493911;"61760";461,690124511719;464,449848175049;0,996162966537718;465,49951171875;0;31,839390400107;1,17445565288351;5,97211288290964;0;1,72773917729495;7,24177974895256;14,6607623383274;1,0625405997389;0;1,01055005419662;30,8288403459104;0;3,73974762150208;1,40827544052453;5,70818552017912;3,80082983123047;10,7726223517231;6,40972963494772;35346,1123827539;1148,59119159988;34197,5211911541;8411,73687778985;12553,6235368724
"37";2493915;"61760";465,354248046875;469,104798247849;1,71947423430348;471,905487060547;0;114,101047150792;1,06890261865147;0;8,90487983816108;43,0263819193144;9,50299478774628;4,82052093407314;11,3922682008181;35,385098852028;0;114,101047150792;0;24,5224397055733;12,6215289439966;5,89580610100537;9,60882975056497;40,8815422843507;20,5709003653016;120079,398788797;0;120079,398788797;28861,3366530813;43078,5224415598
"38";2493916;"61760";464,758453369141;465,168564569382;0,50094600928417;467,077850341797;5;24,3632611892103;3,05472195796968;0;1,00032817263199;2,0008531342678;0;4,22529093388041;4,07994350938095;10,0021234810794;10,0304128136873;14,332848375523;1,61089592375243;4,31858907061841;6,84876687453037;9,5505887564916;2,03442056381744;0;0;19812,4107719328;9252,86998494363;10559,5407869892;4543,61788960777;6777,22747717656
"39";2493917;"61760";426,833862304688;429,591680353338;1,06981350592427;430,932342529297;0;33,260631137706;3,61858544215286;0;0;7,40728934583113;11,013061528163;7,08165644003055;2,13880230280561;2,00123607872286;0;33,260631137706;0;4,90627565797274;1,39436372734475;1,88876782315842;4,7684194924348;12,9032106139012;7,39959382289416;37778,4150593458;0;37778,4150593458;9073,49637603823;13542,9900999624
"40";2493922;"61760";460,386779785156;462,27260530912;0,8425667756933;463,415893554688;0;34,7420783411005;13,7205285345982;10,8476848092043;3,19970381638209;2,89062905037203;0;3,07481417560225;1,0087179549416;0;2,01024118547874;32,7318371556217;2,83251318945665;10,4930894698736;4,03067999562331;5,09500454852847;5,3166299567026;3,71768812848922;3,25647305242666;31961,7134268194;2481,26890031542;29480,444526504;7508,71618235603;11203,8885320511
"41";2493923;"61760";409,527526855469;412,366315780147;1,17446454204357;413,500427246094;0;89,7666328645833;26,3677100593951;6,79172936959215;2,70094801759175;14,1829404354472;21,7464662958117;7,13332028901488;4,77727194992275;6,06624644780768;6,03831785511374;83,7283150094696;10,3768618881852;10,9894096696702;8,32801309913235;6,6012313819293;22,3784764504178;17,3303679256447;13,7622724496038;88616,3166729724;7075,71183013394;81540,6048428385;21047,5406449312;31410,3358607201
"42";2493925;"61760";382,580841064453;384,805273240612;0,651934359412559;385,65087890625;0;40,4565237178349;8,06971217718355;13,2373608019564;2,36185914775467;1,32909353314763;6,36742860274876;3,26166592888583;2,64399193107553;3,18541159508255;2,0024989499474;38,4540247678875;6,19683963324595;2,39695717256844;6,39426919934724;2,16293014948477;11,4482160165161;9,4943268446991;2,36298470197337;37101,2067396835;2317,17600404664;34784,0307356369;8697,5287878358;12977,3367509702
"43";2493927;"61760";401,584106445312;407,768276842335;1,58103777836345;410,202758789062;2;374,771371165724;24,9657001395822;27,8036528231485;8,94238585999067;128,938180226959;24,5902756849829;7,38135932282188;13,6480994331318;138,501717675107;14,0645556538171;360,706815511907;0;25,3041973329928;0;145,368498692844;36,1260991054288;38,2952837912321;129,677292243227;417868,481991036;17336,3285996571;400532,153391379;98712,4613365286;147302,300433607
"44";2493928;"61760";425,207855224609;429,105593439847;1,55975365590414;431,587097167969;0;285,298526272798;65,1212848473793;7,23463516849784;30,286115115933;13,8132295050663;67,0021239222037;9,19340735496379;76,2524371946536;16,3952931641001;12,0584143339264;273,240111938871;6,49221031864993;14,2344192163115;8,57581509295639;52,071307688006;82,1963567539895;36,550551364658;85,1778658382262;320985,380293751;15266,3253831829;305719,054910568;76046,9643664364;113484,756441185
"45";2493930;"61760";401,334777832031;403,755689917144;1,12747561814084;405,872680664062;0;210,152946232839;87,2099960404181;1,05829087680703;0;3,4350739741228;100,711653262633;3,88502760492686;7,92969387532387;5,92321059860748;3,01627509361202;207,136671139227;5,1105573709017;62,7086671570802;12,1551288408143;8,59837342238074;13,7737375861839;4,31968389489945;103,486797960579;233140,830745819;3873,35781858766;229267,472927231;55422,0595109905;82710,2344372924
"46";2493931;"61760";467,336029052734;469,880577357948;0,770134011224243;471,233642578125;0;177,369160549339;7,49983450396727;1,09626056234226;4,01589305002891;87,3929926519171;3,33334443091128;11,6939214836535;4,90663672322522;57,4302771432932;9,01169220909932;168,357468340239;2,62255598716912;19,0505183789466;11,4327257887258;20,6105221520167;18,0653626805795;18,745194818734;86,842280743167;205238,056030864;11434,2101423931;193803,845888471;48805,6363982209;72836,434207682
"47";2493932;"61760";429,978210449219;433,104121537642;1,19031812254459;435,649993896484;0;167,417146936214;6,10278176575851;12,742112925709;48,6575984259438;2,92887992512895;5,16334415569214;39,3731776674888;42,5598269928671;9,88942507762535;1,00258918305653;166,414557753157;5,72571657409841;18,5967510925147;8,20917516776358;35,2098569382825;42,574565978767;37,6054659236159;19,4956152611717;173427,926020243;1301,36075960738;172126,565260636;41448,8664535297;61861,7699986621
"48";2493933;"61760";381,63037109375;383,756047704198;0,59821130649302;384,548034667969;1;123,915309999288;3,42588191417843;44,3768471752395;0;1,10165040911601;11,6543267211776;63,3566037795766;0;0;10,0425950518555;113,872714947433;0;2,31480552139964;0;34,2030620215256;9,56211596530196;15,7512299320528;62,0840965590082;146316,914520422;12198,5503332075;134118,364187214;34556,2291394748;51565,8821459796
"49";2493942;"61760";378,859344482422;383,32763338089;1,53043335705594;386,653411865234;0;88,816602707061;18,7618841808405;10,0001159706294;7,74977786297866;7,62710689812969;31,4580268262146;9,14155763213241;2,88152464120227;1,1966086949334;3,03125799931774;85,7853447077432;1,4282471598455;13,3991587660969;13,4281592631761;17,9876969046489;17,5809081348674;12,7157843676061;12,2766481108201;86658,5783249171;3545,71198596436;83112,8663389528;20506,035747534;30600,5918959811
"50";2624630;"61760";380,99365234375;382,720321973165;0,694698289383573;383,993591308594;0;107,546312116449;2,02922664570788;1,18796134013505;10,7448355683512;35,4807316072151;1,1408888255747;1,03202818842837;13,0071929103263;42,9234470307106;5,02821572623605;102,518096390213;0;3,11936865237898;0;16,1406103860091;62,1268496713948;23,9009246360604;2,25855877060596;115838,646990105;5992,72651956984;109845,920470535;27173,6411472925;40545,4078857546
"51";2624632;"61760";384,915130615234;387,681995815701;1,48473103105532;390,565734863281;0;134,191738568088;2,00002214213681;3,02208449951807;10,4537189175377;34,4764172439126;5,36542913003601;10,6307311330567;29,0773767634614;39,1659587384286;26,0613781971829;108,130360370905;1,43657982522365;27,6457498010796;0;19,9275945999369;29,6025953864192;45,9020338348193;9,67718512060926;143176,481031753;29213,8626928879;113962,618338865;33828,5642934462;50480,3380705185
"52";2624664;"61760";373,865753173828;376,30864739418;1,03585553514585;378,619506835938;0;165,18519433401;10,48996639012;31,9723905196752;9,94384910153496;35,3525394634359;10,6167816587926;26,8296668133457;12,4749786103256;27,5050217767803;0;165,18519433401;1,25397258672942;29,0656287096495;22,7163207501813;13,4576659593088;30,2861641651817;32,4204101140887;35,9850320488708;172581,841235739;0;172581,841235739;40825,7425691362;60922,8669077272
"53";2624667;"61760";383,086730957031;383,580651959802;0,645114222497496;387,287506103516;55;393,664816014434;58,2956945761349;25,0641521645004;47,4656144309008;43,7781944496385;63,5674403740167;44,5429403205261;73,7027152235298;37,2480644751865;165,265317764146;228,399498250288;2,09969931853396;14,6497556943652;11,9468432247721;35,303821594633;60,4414512539771;194,785396334679;74,4378485934734;460771,427470549;200352,901977834;260418,525492716;108789,322721037;162338,115297603
"54";2624668;"61760";388,338500976562;391,031105928643;0,970971183341224;392,823944091797;0;113,554437974642;1,09357445236211;10,178531433703;10,6042746302492;25,4385132072277;16,3244177415003;4,52754402154167;20,5646573282414;24,8229251598163;2,00564993124661;111,548788043395;0;9,71370573697748;1,36821627134369;39,9285658216709;21,9330119324031;26,2626827986994;14,3482554135471;121067,735194287;2342,0212290971;118725,71396519;28725,7620982323;42868,3177710375
"55";2624677;"61760";368,312530517578;372,177704261628;1,74080950816994;374,765167236328;0;204,83665457322;65,6601192858573;13,1162750775613;28,6908381683095;15,3573556133765;39,763256814873;4,83981282468147;33,8915928787791;3,51740390978217;10,0374966607183;194,799157912502;38,2876924327401;16,7790338628152;13,8055303661213;23,8275558866671;36,8386430425813;30,6853772456405;44,6128217366548;199765,387594274;11844,989549188;187920,398045086;47191,792216389;70421,3292044327
"56";2624704;"61760";371,336120605469;372,138883848448;0,272362355938708;372,429534912109;0;40,0144312740153;1,00170556724927;11,2886332839674;0;0;5,99840457990779;20,3199132249185;1,40577461797236;0;8,03695961031057;31,9774716637047;0;0;0;5,59647947865686;9,18953644899193;21,772315170444;3,45610017592247;46943,5845090039;9314,65817129126;37628,9263377126;11055,3453145816;16496,456736658
"57";2624707;"61760";373,973236083984;383,806184797145;4,90769702914345;390,907592773438;110;687,732081440465;56,4639710526751;44,7802513982785;61,4852239522556;132,609231073284;45,1064059616489;55,0922577282456;122,906755184723;169,287985089354;79,1000612924507;608,632020148014;48,252928871144;116,209773894017;64,977508471531;136,779789317135;44,8684358293875;138,261531344661;138,382113712589;687064,252799939;58795,544550459;628268,70824948;161931,129659504;241631,499684777
"58";2624708;"61760";383,530517578125;385,6288567794;0,963687956285847;387,539215087891;0;117,275627810575;15,5392993187541;28,4015891973243;6,12349596691365;7,96680472844213;13,511249550604;37,6596920484935;1,15250430089845;6,92099269914441;1,0020600277216;116,273567782853;5,73975922862256;12,9859179913319;14,3202537999115;13,0687349206309;4,34362318297286;18,4087411225064;48,4085975645984;127465,996957463;1291,05413971651;126174,942817746;30142,718629021;44980,7298483996
"59";2624711;"61760";371,433898925781;371,791107788086;0,205428409176707;372,172546386719;0;50,3482066314922;43,1973637273518;0;0;0;2,02779792625693;2,03518628978104;1,00146178836068;2,08639689974173;47,2093967688395;3,13880986265269;0;0;0;1,08569066551514;5,03174049897662;40,1677912509625;4,06298421603796;59516,8179324567;55827,3733381133;3689,44459434342;13946,2116640845;20808,6155874349
"60";2624712;"61760";356,243713378906;358,630533781609;1,18826139829266;360,781860351562;0;717,870124619883;5,77454771013999;452,654892124756;1,00085720606712;1,00003368269271;0;239,108020572251;7,96401821308825;10,3677551108868;23,0985807562641;694,771543863618;0;3,25030154923196;4,30743234771261;18,6213407706374;423,102001087265;55,5486388850981;213,040409979938;830893,248476965;29184,5619245841;801708,686552381;195266,538164063;291362,084548532
"61";2624713;"61760";358,398315429688;359,487900506882;0,711519902994679;360,844573974609;0;64,7803786274904;20,5836577225234;6,42768720050629;18,6946360979581;0;0;0;15,7769753476381;3,29742225886459;1,01004417477005;63,7703344527204;0;7,86829146147676;10,3458895797324;6,68723074566495;35,6721567484192;4,20681009219716;0;62967,8477595201;1253,86883855953;61713,9789209606;14752,5816222624;22011,7203769784
"62";2624715;"61760";355,171569824219;360,443280114068;1,94329049646901;364,90283203125;0;283,911733872836;12,015824712714;48,8789753330752;12,6693060820481;67,1474324718309;22,040657191976;56,7236466272226;12,5866345773087;51,8492568766608;30,0646755484264;253,84705832441;3,83111862949186;70,7171006677423;6,57568630273362;28,0080040078714;46,5498247526648;70,3268330975801;57,9031664147521;304417,941884932;29522,2093009497;274895,732583982;72234,7944736418;107798,271003447
"63";2624716;"61760";364,677093505859;366,237552891607;1,0276261069171;371,765472412109;1;811,84539629437;64,202085495328;76,7916808100909;50,6530271971074;210,99079644373;63,2504372029118;73,012873000475;60,2470396330646;212,697456511662;464,895714581508;346,949681712862;14,6070532700647;48,6780826960708;40,5110464321053;57,6572326553725;154,851953080217;453,230310781308;42,3097173792316;902466,503178828;550308,163190845;352158,339987983;211972,659905515;316287,251453186
"64";2624717;"61760";361,733245849609;364,72949192213;1,646884443557;367,824768066406;0;183,252615753703;14,0158802431046;5,21661153091838;6,68595410114448;72,7371145849314;7,79471704643623;14,1393435900106;14,0741877089847;48,5888069481722;1,00760809448215;182,24500765922;47,9655644448688;14,7300243610074;12,1125269178531;5,97317798577217;12,199817851373;65,2952578439313;24,9762463488969;174716,741160857;1302,53498373708;173414,20617712;41661,9172101612;62177,7365293844
"65";2624718;"61760";377,369415283203;379,722952706473;0,922995670940327;381,132476806641;0;114,578416536296;11,5508765252132;29,8324215917856;0;8,92131197495741;12,9932164512918;40,5014709317419;6,05274964805064;4,72636941325555;1,01172960880336;113,566686927493;0;14,9530645359526;16,4781349715275;8,50802134909937;8,10786141477633;12,847372354408;53,6839619105323;128781,677744467;1304,62533055194;127477,052413915;30566,9401404479;45616,1950262807
